,0,4,5,7,10,11,14,15,16,19,20,21,23,24,25,26,29,30,31,32,35,36,39,41,42,43,44,45,46,47,53,54,55,56,57,58,59,61,62,63,66,67,68,69,73,74,76,77,78,79,80,81,87,88,89,90,93,94,95,100,101,102,103,104,105,106,107,108,110,111,112,113,114,115,116,117,118,119,120,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,187,190,193,205,209,225,227,228,229,236,247,249,250,252,253,255,257,258,261,262,265,266,267,271,279,292
0,1.0000000000000002,0.15465249942808815,0.06358121838529054,0.12547568088176891,0.12891286655527956,0.15157671842546622,0.04397524385560492,0.08725799420953612,0.04811449522575856,0.05364155917364599,0.18722209572148182,0.11067778329135725,0.0,0.22998679170558572,0.04978537960297032,0.0,0.0,0.0,0.0,0.14795039489248474,0.048495970626085856,0.14374049237217107,0.1682155297741214,0.0,0.044783039555598265,0.0,0.0,0.03759899787290182,0.0,0.0,0.14969926923140728,0.0,0.0,0.14872486305175386,0.0811040390350817,0.06737328038906493,0.0,0.1412757877276258,0.0,0.04784376635919645,0.0386897441044724,0.04458910402879223,0.0,0.02922536630894962,0.16173533623274536,0.07343520991703151,0.0,0.045789369387918506,0.16330435913419133,0.03511201558070255,0.026852519572362038,0.0338116620019418,0.03216205069300876,0.0,0.0,0.31866914623190834,0.03752448316931371,0.1875084738848095,0.045377400217566616,0.08725426625633284,0.04052374995292573,0.0,0.0,0.09367246929289841,0.0,0.0,0.0873859674279029,0.039567547028134226,0.03654887767656704,0.0,0.04323915776518691,0.0,0.19651397553893996,0.033531985492616566,0.0,0.05100297560096567,0.04885512367615813,0.0644907394400367,0.03603121312907262,0.14892573028344086,0.024327045195470787,0.06845816503128674,0.02588988665483206,0.0821039813615816,0.11405140759244264,0.04219930109971864,0.04962390961168605,0.0,0.0,0.029490458741375833,0.0634906117301611,0.07396195448751926,0.1698223642191515,0.041456518004000215,0.0,0.1476306511392511,0.032703351782139616,0.04447229642700637,0.0937652437446592,0.02430232213492269,0.1605248700571534,0.02267930210520564,0.0,0.0,0.047582614488981476,0.025517575400320448,0.027501350433018046,0.055130955515883394,0.10517291632976195,0.0,0.0,0.0,0.0,0.2937270757758052,0.07729371991406027,0.0,0.04367764940453823,0.08487113074349031,0.0,0.01885547354150919,0.0,0.3047104822028811,0.0,0.04144896736951347,0.0,0.0,0.13538364560315222,0.1096703928918923,0.23622122214529062,0.11294224631392462,0.18220743084437574,0.07676014295564268,0.0,0.28446613224961514,0.10011651090043706,0.0,0.07639081257385802,0.15575322184467277,0.14576052040494145,0.05450368516197727,0.0,0.0,0.17416221264110332,0.0,0.18583611234066422,0.20832662970466342,0.10014705528437695,0.09482094261558156,0.0,0.0,0.0,0.0
4,0.15465249942808815,1.0,0.0,0.03766062929728458,0.038692276024095286,0.0707755132011152,0.044253570622603336,0.11362414707120999,0.08640402638951702,0.12005563234034222,0.20984498520510717,0.14412053405690517,0.0,0.08132474556167885,0.034996134277210475,0.0,0.0,0.12674961145175542,0.19645615306989664,0.10973497433634385,0.03738994457431941,0.2581292235924404,0.12969261680084887,0.0,0.03452730907818347,0.09111854944373157,0.0,0.028988479421454518,0.08015128307624064,0.0,0.041865734652757294,0.0,0.0,0.1146654931231993,0.0,0.05194417571224383,0.05148902045396898,0.10321985417014548,0.0,0.03688710112000133,0.0694790552186197,0.14549059619617957,0.0,0.022532486974660714,0.03184459067126082,0.05661786728162513,0.04262394601353434,0.04607917806269203,0.17757850916106127,0.027071039088532787,0.020703044098912975,0.11032468514885901,0.02479664345889403,0.0,0.0,0.0,0.028931029274542056,0.14456729817460512,0.2647841010945441,0.026188744727216436,0.07277256352593442,0.0,0.0,0.028115122521034187,0.1300737470470797,0.0,0.09502422286653492,0.14685579330434245,0.08587763878552891,0.0,0.03333699050475272,0.0,0.04753377293377563,0.06021675060296272,0.1013301177060436,0.0,0.08773404720492592,0.1208844490368885,0.027779731892134913,0.06953769087463321,0.0793771569595793,0.16252306523920867,0.019960863027636493,0.04131181568329792,0.08793257982985386,0.0325352706384391,0.2975279012009998,0.0,0.0,0.10945446555719794,0.11401646147754904,0.13282090225356027,0.1846662417349378,0.07444762869958277,0.0,0.1138218658644218,0.058728689912491965,0.07986336458590375,0.15205637394857063,0.09511057969392674,0.08475916537623296,0.11606108339584052,0.08895890331662479,0.0,0.036685755444747115,0.05995776785004278,0.06461897570428508,0.04250545652465729,0.1369522989981237,0.04201093380408775,0.0,0.1502277916024606,0.17579448601330344,0.52651768319149,0.0,0.0,0.07843633720096446,0.06543485641159628,0.08205345273175074,0.014537395613242028,0.11407427552619505,0.2349289620084755,0.0,0.031956770275987895,0.11764207372255626,0.0,0.1762915982472584,0.09986378045996808,0.14730705394064098,0.13639499150135653,0.07937900442722051,0.059181359885691585,0.0,0.04320637625516705,0.07718890343289776,0.0,0.0,0.0,0.0,0.042021836886512585,0.0,0.0,0.06647470482857387,0.0,0.0867722059089046,0.0914865984752728,0.030058423256004684,0.0731060692901006,0.0,0.09407723274339956,0.0,0.0
5,0.06358121838529054,0.0,1.0,0.475142382778136,0.23461318500530856,0.05417293864707048,0.13104876830323517,0.0,0.0,0.0,0.0,0.0,0.0,0.04920464029327192,0.045116832749947294,0.0,0.0,0.0,0.0,0.3948477606834707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25795942657009086,0.0,0.0,0.0,0.07349863340748061,0.0,0.0,0.07593935467130847,0.0,0.0,0.0,0.0,0.0,0.0,0.10913855744395384,0.0,0.0,0.15760645462521136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15879719269853665,0.0,0.0,0.0,0.05184181675871405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04622025056932823,0.0,0.058443220247395095,0.0,0.053225485638034205,0.0,0.03679801725459624,0.08422794006609255,0.07440480769125764,0.0,0.0,0.15003387211448369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04584553343137698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004562105971911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05895064537750652,0.04092446251568477,0.04499147037123795,0.29002426762096,0.0,0.0,0.0,0.0,0.0,0.06922738245671016,0.0,0.0,0.0,0.0,0.0,0.07969570574819342,0.0,0.06641711482354871,0.08125729711929987,0.1822612454211083,0.0,0.0,0.0,0.0,0.0
7,0.12547568088176891,0.03766062929728458,0.475142382778136,1.0000000000000002,0.30162730058512577,0.06528968489513419,0.04802940598425507,0.04590593570347307,0.0,0.15975882902095417,0.0648723044739287,0.05822695386941079,0.0,0.09710392314169874,0.05437518929702409,0.0,0.0,0.0,0.0,0.5202085173821457,0.05296690723191774,0.0,0.05389334914149321,0.0,0.04891167392015809,0.10890175775021511,0.0,0.041065321647069775,0.0,0.1655137612116258,0.3958828084500995,0.0,0.0,0.18746101194861084,0.2542653519495284,0.0,0.0,0.26270892188255424,0.0,0.05225457500194872,0.0,0.0,0.0,0.03191970891850334,0.13153471462657274,0.03863384730947529,0.0,0.18994863518403154,0.0,0.03834905968431848,0.029328104887285354,0.0,0.035127131872034534,0.0,0.0,0.0,0.0,0.13315519937918222,0.0,0.09529840452151486,0.0,0.0,0.0,0.10230831401388249,0.0,0.0,0.0,0.04321535512697665,0.03991838885443671,0.0,0.047225458704459745,0.0,0.0,0.0,0.0,0.05570503780689357,0.0,0.25345294424335785,0.03935299981880328,0.06414780649684519,0.10064856898257289,0.044349282341326735,0.028276724993596323,0.08967330497785296,0.03654010029699331,0.04608973565730162,0.0,0.0,0.0,0.03220924073104221,0.0,0.0,0.0,0.0,0.0,0.0,0.1353039603189806,0.0,0.0324895809858074,0.02654279985373135,0.09047482367876047,0.024770150492563058,0.0,0.0,0.051969347039614096,0.027870089649988865,0.030036752710226062,0.0,0.05533087459226932,0.0,0.0,0.0,0.0,0.07152775775545556,0.24231980467626052,0.0,0.0,0.029407778037208353,0.0,0.020593795834860353,0.0,0.16030645594018295,0.0,0.045270227220463,0.0,0.0,0.28021289489980483,0.2556535141754287,0.337075573053606,0.12335460876117071,0.16931994824370927,0.040383075717388396,0.0,0.06120651284694832,0.05267072838295029,0.0,0.08343342819483482,0.12245632770221572,0.0,0.0,0.0,0.0,0.1572771519021588,0.0,0.08004646982000006,0.16035890694751367,0.1093798045139871,0.0,0.0,0.0,0.0,0.0
10,0.12891286655527956,0.038692276024095286,0.23461318500530856,0.30162730058512577,1.0,0.0670781810242051,0.32802230136739385,0.047163448102849934,0.0,0.16413514126304574,0.06664936720017532,0.05982197889932622,0.0,0.09976391439353996,0.055864702008433624,0.0,0.0,0.0,0.0,0.1170041141007835,0.05441784253211556,0.0,0.05536966268898608,0.0,0.050251523233462096,0.11188492993887109,0.0,0.04219023393486532,0.11032870272810313,0.17004771970308452,0.13399853832275133,0.0,0.0,0.1925961767875943,0.26123050423122474,0.0,0.0,0.4734192122659677,0.0,0.053685997213088775,0.0,0.0,0.0,0.032794093224898846,0.13513787687687184,0.039692153632673095,0.0,0.16258680661786756,0.0,0.03939956475122261,0.030131496757657274,0.0,0.036089377891132396,0.0,0.0,0.0,0.0,0.1368027519602344,0.0,0.3641560143309678,0.0,0.0,0.0,0.10511087040360151,0.0,0.0,0.0,0.04439916380188698,0.04101188293485044,0.0,0.048519117116537926,0.0,0.0,0.0,0.0,0.057230979380166545,0.0,0.07236574210847714,0.04043100606062086,0.06590502287478099,0.0,0.14418108060971838,0.23198282365161815,0.24686590492742433,0.03754105210189175,0.04735228293326693,0.18577539791635442,0.0,0.0,0.033091556252403766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03337957593556986,0.02726989318967483,0.09295322240572224,0.025448685215829183,0.0,0.0,0.05339295593219766,0.028633541756334976,0.030859556741802917,0.0,0.05684656662211025,0.0,0.0,0.0,0.0,0.07348713492310806,0.24895772969239133,0.0,0.0,0.030213352413445586,0.0,0.021157926664909264,0.0,0.1646977694589201,0.0,0.04651032550361449,0.0,0.0,0.2878888345011215,0.07299404759796872,0.08297560048568584,0.1267336913930866,0.2757102162503857,0.18235876932916628,0.0,0.06288315765656133,0.054113550384305535,0.0,0.08571894027229775,0.12581080350382848,0.0,0.0,0.0,0.0,0.26837582432123097,0.0,0.08223920212754303,0.16475165726938026,0.2694275192019079,0.0,0.0,0.0,0.0,0.0
11,0.15157671842546622,0.0707755132011152,0.05417293864707048,0.06528968489513419,0.0670781810242051,1.0,0.03746811161974813,0.0,0.0,0.0,0.0,0.0,0.0,0.04626183219628525,0.04241850633325986,0.0,0.0,0.0,0.0,0.05425633833345212,0.0,0.0,0.10128161729605208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03544640572372392,0.0,0.0,0.08954639730494626,0.06910286154084704,0.0,0.0,0.07139760928967975,0.0,0.0,0.0,0.0,0.0,0.0,0.10261124968140874,0.0,0.0,0.03901379623630534,0.09617935020595939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454016548035312,0.0,0.0,0.0,0.048741285645982714,0.0,0.0,0.05146663327846905,0.0,0.0,0.0,0.0,0.0,0.05252991169898592,0.0,0.0,0.04345593145614144,0.0,0.054947875484524684,0.0,0.12688879915332785,0.0,0.0345972186615276,0.0,0.06995483977718452,0.06866970624748406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000181791082269,0.0,0.0,0.08694820011135253,0.0,0.0,0.0,0.0,0.10929509827702197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13442191109728552,0.06585636533943721,0.0,0.0,0.1363312746074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055424952769948986,0.09756333535263931,0.04230064156902192,0.06752341485307,0.0,0.0,0.0,0.0,0.0,0.06508706356782974,0.0,0.0,0.0,0.0,0.0,0.07492930227947585,0.0,0.15833745511504635,0.07639749872474429,0.05211025464650482,0.08079003890179727,0.0,0.0,0.0,0.0
14,0.04397524385560492,0.044253570622603336,0.13104876830323517,0.04802940598425507,0.32802230136739385,0.03746811161974813,1.0000000000000004,0.0,0.0,0.06397840476927555,0.0,0.0,0.0,0.07845161958172392,0.031204556511463085,0.0,0.0,0.07457884515191546,0.0,0.03991288524706422,0.0,0.0,0.0,0.1275231270008764,0.0,0.04361174139874926,0.0,0.0,0.0,0.0,0.060110631277598345,0.0,0.0,0.0,0.05083451385850476,0.0,0.13947912458135922,0.05252261162520659,0.0,0.30122240183934557,0.0,0.15224048487134811,0.0,0.08747429541907056,0.07548447166525439,0.1317540230886293,0.0,0.0661602741496107,0.0,0.0,0.0,0.040327243107895164,0.0,0.0,0.0,0.0,0.0,0.0,0.05412172433502293,0.10983031545867919,0.0,0.0,0.0,0.035855817044384536,0.0,0.0,0.0,0.09458708660373252,0.04690657785789383,0.0,0.0,0.07039718056151675,0.0,0.0,0.04849926734215379,0.031967723196754574,0.0,0.04042160448250557,0.0,0.036812816264103675,0.0830597796639779,0.05867056508924499,0.05825531969860143,0.17147750343067977,0.0,0.0,0.16295580742480262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038177268767993884,0.0,0.03170855424817568,0.0291064601045896,0.0,0.0,0.0,0.032749080501238356,0.03529504371376773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844627620144916,0.0,0.12149322434405119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939905988071135,0.09712045629636314,0.03111785101392676,0.10650863940714414,0.0,0.0,0.0,0.0,0.0,0.04788035055527261,0.0,0.0,0.0,0.0,0.0,0.15952303342235988,0.0,0.04593666014470352,0.05620070748274992,0.12605896704039493,0.0,0.21050237305197134,0.0,0.0,0.0
15,0.08725799420953612,0.11362414707120999,0.0,0.04590593570347307,0.047163448102849934,0.0,0.0,1.0,0.10532106749061546,0.24137558503462278,0.2557878234715658,0.1756738560511393,0.0,0.03252723148746276,0.04265808405160051,0.0,0.0,0.0,0.0,0.13376002393750983,0.04557598807062119,0.3146432697096855,0.046373155729175566,0.0,0.042086615654914596,0.16747777452335197,0.0,0.035335131071712954,0.0,0.3829613836138859,0.10158824291362122,0.0,0.0,0.04100002683676306,0.0,0.06331667937869812,0.0,0.1258185026982068,0.0,0.04496305356279281,0.0846905933628141,0.09760410065049083,0.0,0.027465682799217062,0.03881655084196165,0.06901361510933265,0.05195590625105931,0.0,0.11037086166723734,0.032997892043030615,0.02523570712981666,0.07401263006018052,0.030225546984367854,0.0,0.0,0.0,0.03526510296014051,0.176218433378827,0.09932965540713835,0.03192243077278983,0.08870517260420094,0.0,0.0,0.034270564003531456,0.0,0.0,0.059060667907323575,0.03718515225196837,0.034348239482102645,0.0,0.04063569226573741,0.0,0.0,0.0734004272639967,0.05079577759763219,0.0,0.10694227911601026,0.0,0.0338617439457395,0.0,0.053251111891697844,0.060968011293692795,0.024331035137497892,0.0,0.03144135201142218,0.03965844623129996,0.10862512656191312,0.20901728848995405,0.0,0.027714813796738954,0.13897888716647833,0.16190031639670044,0.1147761196860226,0.09074697157557853,0.0,0.04283751891048497,0.07158657498233709,0.2454872162071398,0.1281045782673359,0.02283905919214355,0.030306659487814965,0.021313762542591087,0.0,0.0,0.04471762586296787,0.023981141051966342,0.0258454713469948,0.05181147502514987,0.16693622888303644,0.051208682967822015,0.0,0.0,0.061049740084290996,0.12777368776725223,0.0,0.0,0.09560895607825189,0.07976096967167026,0.0,0.017720169863586367,0.0,0.28636361171007685,0.0,0.038953290716412285,0.0,0.0,0.4646974685785331,0.04193313118761953,0.11438544701334427,0.05948414470684326,0.09675800806930296,0.0721383511759997,0.0,0.05266585204121309,0.0940884128632361,0.0,0.0,0.0,0.0,0.42680868508015096,0.0,0.0,0.0810284794149175,0.0,0.0,0.11151640282437195,0.03663932523393659,0.0,0.11984007070876346,0.0,0.0,0.0
16,0.04811449522575856,0.08640402638951702,0.0,0.0,0.0,0.0,0.0,0.10532106749061546,1.0000000000000002,0.053630295366489604,0.21273463754348151,0.13358893233036095,0.0,0.0,0.04538158968550937,0.0,0.0,0.0,0.0,0.10171609588334972,0.0,0.3347316711645952,0.0,0.0,0.0,0.048593057116746795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735913315603355,0.0,0.13385138576285738,0.0,0.0,0.09009766480755364,0.1038356350460035,0.0,0.0,0.04129479376490009,0.038054453173843795,0.05527303139944701,0.0,0.11741748999696933,0.0,0.0,0.07873796687337363,0.0,0.0,0.0,0.0,0.03751660367161503,0.06557913141601822,0.10567135785651072,0.0,0.09436855488485296,0.0,0.0,0.0,0.0,0.0,0.06283139660656484,0.0,0.0,0.0,0.0,0.0,0.0,0.07808667798597005,0.05403883432513522,0.0,0.11377000957205213,0.0,0.0,0.0,0.056650929452034544,0.06486051434295624,0.0,0.0,0.0,0.0,0.11556029842330226,0.0,0.0,0.0,0.14785199505698815,0.17223684307484827,0.12210400174056958,0.09654071252388964,0.0,0.045572480564043005,0.07615702029443308,0.10356362259422149,0.10654252675320064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05511937896104709,0.12694451573516863,0.05447810164117856,0.0,0.0,0.06494746110868378,0.07045505166314212,0.0,0.0,0.10171311045650025,0.05793349563657197,0.0,0.0,0.0,0.15790233036263965,0.0,0.0,0.0,0.0,0.16340909741123605,0.04461035220154915,0.09290761830304231,0.0,0.027174072037098648,0.03977744829793957,0.0,0.0,0.05188082229619521,0.0,0.0,0.0,0.0,0.05449224032315389,0.0,0.0,0.03015449177537327,0.2914919420825706,0.0,0.06149070328619392,0.0,0.0,0.0,0.0,0.0,0.0
